관측소명:대한해협
위도:34.919
경도:129.12125
관측시간	표층유속(cm/s)	표층유향(16points)	표층유향(deg)	수온(℃)	유의파고(MOSE.HF)(m)	유의파주기(MOSE.HF)(sec)	최대파고(MOSE.HF)(m)	최대파주기(MOSE.HF)(sec)	파향(16points)	파향(deg)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	
2024/07/29 19:30:00	84.9	동북동	74	24.52	0.86	3.7	1.29	3.5	남남서	202.00	8.7	남서	221	25.7	1008.8	
2024/07/29 20:00:00	81.0	동북동	71	24.38	0.87	3.9	1.59	4.0	남남서	208.00	9.1	남서	223	25.6	1008.9	
2024/07/29 20:30:00	80.3	동북동	68	24.68	0.87	3.9	1.41	3.5	남남서	211.00	8.8	남서	224	25.5	1009.1	
2024/07/29 21:00:00	77.4	동북동	71	24.53	0.89	3.6	1.36	3.0	동	92.00	9.1	남서	226	25.4	1009.2	
2024/07/29 21:30:00	74.4	동북동	64	24.57	0.81	3.7	1.22	3.5	남	178.00	8.7	남서	223	25.3	1009.2	
2024/07/29 22:00:00	81.6	북동	53	24.64	0.84	3.9	1.41	3.5	남	175.00	7.7	남서	224	25.3	1009.5	
2024/07/29 22:30:00	74.3	동북동	57	24.74	0.80	3.7	1.26	4.0	남남서	203.00	7.3	남서	226	25.1	1009.4	
2024/07/29 23:00:00	74.7	동북동	59	24.51	0.82	3.8	1.32	3.5	서남서	246.00	8.1	남서	224	25.1	1009.3	
2024/07/29 23:30:00	68.4	동북동	57	24.83	0.87	3.9	1.31	3.5	남서	215.00	8.2	남서	223	25.1	1009.2	
2024/07/30 00:00:00	69.2	동북동	63	24.41	0.81	4.3	1.29	4.0	남남서	204.00	6.7	남서	227	24.8	1009.3	
2024/07/30 00:30:00	73.0	동북동	63	24.71	0.79	4.2	1.35	6.0	남남서	204.00	6.0	남서	223	24.6	1009.5	
2024/07/30 01:00:00	75.3	동북동	66	24.78	0.83	4.2	1.41	4.5	남남서	199.00	6.5	남서	223	24.6	1009.3	
2024/07/30 01:30:00	67.0	동북동	65	24.59	0.83	4.1	1.37	4.0	남남서	203.00	6.4	서남서	237	24.7	1009.1	
2024/07/30 02:00:00	66.4	동북동	71	24.46	0.80	3.9	1.34	3.5	남남서	203.00	6.3	남서	236	24.8	1008.9	
2024/07/30 02:30:00	69.5	동북동	64	24.60	0.76	4.1	1.22	4.0	남남서	211.00	6.5	남서	236	24.7	1008.8	
2024/07/30 03:00:00	73.2	동북동	61	24.29	0.72	4.2	1.05	4.0	남남서	195.00	6.0	남서	232	24.5	1008.6	
2024/07/30 03:30:00	74.5	동북동	71	24.22	0.74	4.2	1.67	5.0	남	187.00	6.9	남서	232	24.8	1008.4	
2024/07/30 04:00:00	77.1	동북동	63	24.28	0.77	4.2	1.31	3.5	남남서	193.00	6.9	남서	229	24.7	1008.3	
2024/07/30 04:30:00	79.3	동북동	62	24.12	0.75	4.1	1.20	4.5	남남서	205.00	6.7	남서	230	24.8	1008.4	
2024/07/30 05:00:00	76.7	북동	52	24.19	0.68	4.3	1.06	4.0	남남서	198.00	6.5	서남서	237	24.5	1008.4	
2024/07/30 05:30:00	77.6	북동	51	24.10	0.71	4.6	0.98	5.0	남남서	196.00	5.9	서남서	242	24.5	1008.6	
2024/07/30 06:00:00	80.1	북동	53	23.81	0.68	4.4	1.30	5.0	남남서	193.00	5.3	남서	235	24.4	1008.8	
2024/07/30 06:30:00	82.3	북동	55	23.79	0.64	4.1	1.17	3.5	남남서	200.00	4.4	남서	216	24.5	1008.9	
2024/07/30 07:00:00	80.3	동북동	57	23.87	0.64	4.2	0.95	3.5	남남서	202.00	4.7	남서	235	24.7	1009.1	
2024/07/30 07:30:00	77.8	북동	51	23.91	0.61	4.3	0.98	5.0	남남서	207.00	4.8	남서	236	24.6	1009.3	
2024/07/30 08:00:00	79.8	북동	53	24.08	0.61	4.1	1.03	3.0	남서	217.00	5.0	남서	225	24.7	1009.3	
2024/07/30 08:30:00	81.2	북동	55	24.09	0.55	4.2	0.93	3.5	남서	225.00	5.4	남서	219	25.1	1009.3	
2024/07/30 09:00:00	92.6	동북동	65	24.86	0.51	4.4	0.81	3.0	남남서	210.00	5.7	남서	221	25.1	1009.3	
2024/07/30 09:30:00	78.5	북동	54	24.93	0.51	4.6	0.92	7.0	남서	215.00	6.3	남서	217	25.2	1009.2	
2024/07/30 10:00:00	78.4	북동	54	25.20	0.54	4.8	1.01	3.0	남남서	212.00	6.8	남서	217	25.6	1009.1	
2024/07/30 10:30:00	72.7	북동	55	25.45	0.54	4.3	1.09	4.0	북동	37.00	7.4	남서	219	25.9	1009.0	
2024/07/30 11:00:00	71.1	북동	53	25.40	0.59	3.7	0.84	3.5	북북동	31.00	7.6	남서	222	25.8	1008.8	
2024/07/30 11:30:00	70.9	동북동	59	25.38	0.59	3.6	0.95	3.0	북동	40.00	7.7	남서	218	25.8	1008.8	
2024/07/30 12:00:00	68.8	동북동	61	25.68	0.62	3.3	1.07	3.0	북동	51.00	8.5	남서	218	26.0	1008.6	
2024/07/30 12:30:00	57.5	동북동	64	25.68	0.69	3.2	1.21	3.0	북동	41.00	8.4	남서	219	26.1	1008.4	
2024/07/30 13:00:00	63.6	동북동	69	25.87	0.66	3.1	1.10	3.0	북동	38.00	8.2	남서	217	26.1	1008.3	
2024/07/30 13:30:00	63.6	동북동	67	26.00	0.66	3.2	1.10	3.0	북동	53.00	7.9	남서	219	26.3	1008.1	
2024/07/30 14:00:00	55.3	동북동	70	25.94	0.61	3.2	0.97	3.0	동북동	57.00	8.4	남서	223	26.3	1007.9	
2024/07/30 14:30:00	58.6	동북동	70	25.75	0.59	3.1	0.97	3.0	북동	43.00	8.8	남서	222	26.2	1007.6	
2024/07/30 15:00:00	65.9	동북동	74	25.75	0.67	3.3	1.07	3.5	북동	45.00	8.6	남서	220	26.2	1007.5	
2024/07/30 15:30:00	72.3	동	81	25.36	0.72	3.3	1.20	3.0	남남서	198.00	8.4	남서	221	26.2	1007.4	
2024/07/30 16:00:00	78.7	동	82	25.15	0.67	3.3	1.22	3.5	남	184.00	8.1	남서	216	26.3	1007.2	
2024/07/30 16:30:00	83.5	동	84	25.21	0.67	3.2	1.10	3.5	남남서	199.00	8.1	남서	217	26.2	1007.1	
2024/07/30 17:00:00	78.4	동	84	24.97	0.71	3.3	1.23	3.0	남남서	195.00	8.3	남서	222	26.2	1006.8	
2024/07/30 17:30:00	97.0	동	84	24.90	0.69	3.2	1.04	3.0	남서	232.00	8.1	남서	222	26.1	1006.7	
2024/07/30 18:00:00	89.9	동	81	24.75	0.75	3.3	1.19	3.5	남남서	204.00	7.9	남서	221	25.9	1006.8	
2024/07/30 18:30:00	99.2	동	83	24.72	0.70	3.5	1.09	3.0	남	188.00	8.0	남서	226	25.8	1006.9	
2024/07/30 19:00:00	99.8	동	85	24.44	0.70	3.4	1.25	3.5	남	171.00	7.4	남서	226	25.6	1007.1	
2024/07/30 19:30:00	98.2	동	88	24.29	0.68	3.3	1.37	3.0	동남동	105.00	7.0	남서	226	25.3	1007.3	
2024/07/30 20:00:00	93.6	동	88	24.19	0.67	3.5	1.08	3.5	북동	38.00	6.6	남서	226	25.2	1007.4	
2024/07/30 20:30:00	93.6	동	87	24.04	0.68	3.7	1.30	3.5	남	186.00	6.5	남서	229	25.1	1007.6	
2024/07/30 21:00:00	88.9	동	82	23.89	0.71	3.6	1.09	3.5	남	178.00	5.6	남서	231	25.0	1007.8	
2024/07/30 21:30:00	81.8	동북동	78	23.11	0.68	3.6	1.18	3.5	남	186.00	5.3	남서	228	24.6	1007.9	
2024/07/30 22:00:00	74.5	동북동	71	23.40	0.60	3.6	0.92	3.5	남	187.00	4.5	남서	236	24.5	1008.0	
2024/07/30 22:30:00	69.5	동북동	72	23.30	0.62	3.7	1.01	4.5	남남서	211.00	4.7	남서	236	24.3	1008.0	
2024/07/30 23:00:00	60.1	동북동	67	23.22	0.62	4.0	0.99	3.0	남	191.00	4.5	남서	228	24.2	1007.9	
2024/07/30 23:30:00	57.5	동북동	63	23.22	0.58	3.8	0.96	3.5	남서	215.00	4.2	남서	232	24.0	1007.9	
2024/07/31 00:00:00	54.0	북동	52	23.18	0.53	4.0	0.90	4.0	남남서	205.00	3.4	남서	222	24.0	1007.8	
2024/07/31 00:30:00	60.0	북동	52	23.09	0.50	4.1	0.75	3.5	남남서	210.00	3.2	남서	223	24.0	1007.8	
2024/07/31 01:00:00	71.7	북동	49	23.47	0.56	3.8	0.88	6.0	남남서	197.00	3.5	남서	226	23.9	1007.7	
2024/07/31 01:30:00	64.2	북동	47	23.29	0.49	4.1	0.91	4.0	남서	222.00	3.8	남서	231	24.3	1007.6	
2024/07/31 02:00:00	69.6	북동	49	23.80	0.51	4.2	0.77	4.5	남남서	206.00	3.0	서남서	237	24.5	1007.4	
2024/07/31 02:30:00	79.2	북동	44	24.24	0.50	4.0	0.86	3.5	남서	214.00	3.4	남서	227	24.5	1007.6	
2024/07/31 03:00:00	76.3	북동	47	24.60	0.54	4.2	0.94	4.5	남서	217.00	4.1	남서	232	24.8	1007.6	
2024/07/31 03:30:00	76.8	북동	51	24.85	0.53	4.2	0.83	4.5	남	189.00	3.8	서남서	242	24.9	1007.8	
2024/07/31 04:00:00	86.5	북동	41	24.78	0.52	4.1	0.85	4.5	서남서	243.00	3.0	서남서	241	25.2	1007.8	
2024/07/31 04:30:00	87.2	북동	48	24.92	0.50	4.1	0.77	4.0	남남서	207.00	3.5	서남서	241	25.2	1007.9	
2024/07/31 05:00:00	83.2	북동	36	24.93	0.49	4.0	0.90	4.5	남서	223.00	3.7	서남서	241	25.1	1008.0	
2024/07/31 05:30:00	85.9	북동	43	25.02	0.55	3.9	0.85	3.5	남서	232.00	3.5	서남서	244	25.1	1008.2	
2024/07/31 06:00:00	92.0	북동	48	25.15	0.49	3.9	0.80	4.5	남남서	200.00	3.3	서남서	247	25.2	1008.4	
2024/07/31 06:30:00	98.3	북동	44	25.86	0.51	4.0	0.88	3.5	남서	236.00	3.3	서남서	245	25.5	1008.7	
2024/07/31 07:00:00	107.5	북동	46	25.71	0.47	3.8	0.76	4.5	남남서	199.00	3.8	남서	236	25.7	1008.9	
2024/07/31 07:30:00	104.1	북동	49	25.82	0.47	3.8	0.79	4.5	서남서	251.00	4.1	남서	233	25.6	1009.1	
2024/07/31 08:00:00	105.5	북동	53	26.00	0.45	3.7	0.75	4.0	서남서	239.00	3.1	남서	226	25.9	1009.2	
2024/07/31 08:30:00	110.0	동북동	57	25.94	0.44	3.8	0.81	3.5	남서	235.00	3.6	남서	225	26.1	1009.2	
2024/07/31 09:00:00	114.5	동북동	67	25.78	0.44	4.1	0.70	4.5	남서	223.00	4.6	남서	229	26.0	1009.2	
2024/07/31 09:30:00	103.0	동북동	58	25.55	0.40	4.1	0.60	4.0	남서	216.00	4.7	남서	218	25.9	1009.2	
2024/07/31 10:00:00	102.1	동북동	65	25.51	0.39	4.2	0.65	3.5	남서	215.00	4.6	남남서	209	26.0	1009.2	
2024/07/31 10:30:00	141.5	동	89	25.67	0.39	4.2	0.66	4.5	남남서	193.00	4.5	남남서	208	26.2	1009.1	
2024/07/31 11:00:00	106.3	동북동	78	25.62	0.38	4.2	0.67	3.5	서	269.00	5.6	남남서	210	26.5	1009.0	
2024/07/31 11:30:00	84.3	동북동	71	25.55	0.35	4.2	0.63	4.0	남남서	212.00	6.4	남서	214	26.0	1008.8	
2024/07/31 12:00:00	76.3	동북동	68	25.46	0.31	4.7	0.48	4.0	남서	224.00	6.0	남서	216	25.9	1008.6	
2024/07/31 12:30:00	67.6	동북동	62	25.54	0.35	4.2	0.53	4.0	남남서	205.00	6.0	남서	218	26.1	1008.3	
2024/07/31 13:00:00	59.4	동북동	67	25.61	0.36	4.0	0.52	3.5	남남서	207.00	6.2	남서	221	26.1	1008.2	
2024/07/31 13:30:00	55.5	동북동	72	25.58	0.40	3.7	0.63	3.0	북동	39.00	6.5	남서	222	26.2	1007.9	
2024/07/31 14:00:00	51.0	동북동	72	25.57	0.42	3.4	0.70	3.5	북동	38.00	6.6	남서	221	26.4	1007.8	
2024/07/31 14:30:00	42.4	동북동	72	25.56	0.45	3.2	0.73	3.0	북동	37.00	6.9	남서	223	26.4	1007.7	
2024/07/31 15:00:00	43.5	동	87	25.60	0.50	3.2	0.76	3.5	북동	55.00	7.0	남서	222	26.4	1007.4	
2024/07/31 15:30:00	49.6	동	82	25.57	0.57	3.2	0.88	3.0	북동	53.00	7.8	남서	222	26.7	1007.2	
2024/07/31 16:00:00	55.0	동	86	25.53	0.60	3.2	1.10	3.0	북북동	23.00	7.7	남서	220	26.6	1007.1	
2024/07/31 16:30:00	59.7	동	82	25.58	0.63	3.2	1.07	3.0	동	92.00	7.9	남서	220	26.7	1007.0	
2024/07/31 17:00:00	64.2	동	83	25.53	0.66	3.1	1.14	3.5	북동	49.00	7.6	남서	214	26.6	1006.9	
2024/07/31 17:30:00	66.3	동	79	25.49	0.63	3.1	1.14	3.0	북동	55.00	8.2	남서	220	26.7	1006.7	
2024/07/31 18:00:00	70.6	동	82	25.41	0.63	3.1	1.07	3.0	동북동	57.00	8.0	남서	221	26.7	1006.6	
2024/07/31 18:30:00	78.4	동	81	25.28	0.64	3.2	1.22	3.5	북동	43.00	7.8	남서	219	26.4	1006.7	
2024/07/31 19:00:00	73.9	동	81	25.12	0.60	3.2	0.98	3.0	남동	140.00	7.0	남서	217	26.3	1007.0	
2024/07/31 19:30:00	82.5	동	79	25.01	0.56	3.1	0.94	3.0	동북동	59.00	7.2	남서	220	26.1	1007.2	
2024/07/31 20:00:00	81.7	동	81	25.01	0.54	3.2	0.84	2.5	동북동	58.00	6.8	남서	223	26.1	1007.4	
2024/07/31 20:30:00	74.7	동북동	61	24.85	0.53	3.1	0.87	3.0	북동	50.00	6.3	남서	220	25.9	1007.5	
2024/07/31 21:00:00	84.0	동북동	65	24.89	0.49	3.0	0.85	3.0	북동	45.00	6.2	남서	228	25.7	1007.8	
2024/07/31 21:30:00	94.8	동북동	62	24.89	0.49	2.9	0.92	3.0	북동	43.00	5.6	남서	233	25.5	1007.8	
2024/07/31 22:00:00	103.1	북동	53	25.19	0.43	3.3	0.74	3.0	북동	43.00	5.3	서남서	240	25.4	1007.8	
2024/07/31 22:30:00	113.1	북동	48	25.21	0.41	3.3	0.67	3.0	북동	38.00	5.1	서남서	242	25.5	1007.7	
2024/07/31 23:00:00	105.3	북동	54	25.55	0.39	3.8	0.59	3.0	북동	39.00	4.1	남서	225	25.5	1007.6	
2024/07/31 23:30:00	108.6	북동	46	25.70	0.36	3.6	0.72	3.0	북동	38.00	5.4	남남서	208	25.7	1007.5	
